Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Douglas Hyde Interpretive Centre,http://www.roscommoncoco.ie/en/Services/Tourism/Recreation/Douglas_Hyde_Centre,3.53878E+11,-8.4516406,53.8817228,Roscommon,Frenchpark,Ireland,Museums and Attraction
Downings Blue Flag Beach 2019,,,-7.838019391,55.19248772,Donegal,Downings,Ireland,Beach
Downpatrick Head,,,-9.3459186,54.322906,Mayo,Ballycastle,Ireland,Discovery Point
Downpatrick Head,http://www.mayo.ie/dnn/EventsandAttractions/EventsAttractions.aspx?EAID=75369#link2oneEA,,-9.345262191,54.32799086,Mayo,Downpatrick,Ireland,Natural Landscape
Dowth,https://www.newgrange.com/dowth.htm,3.5342E+11,-6.4503688,53.7038365,Meath,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Drawing Walks,http://www.drawingwalks.com,3.5388E+11,-8.522522858,51.70738655,Cork,Kinsale,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Drimnagh Castle,http://www.drimnaghcastle.org/,+353(0)14502530,-6.33295,53.324844,Dublin,,Republic of Ireland,"Historic Houses and Castle,Castle"
Drioglann Loch Measc,http://www.loughmaskdistillery.com,3.5395E+11,-9.444465944,53.61168748,Mayo,Tourmakeady,Ireland,Museums and Attraction
Drishane House,https://drishane.com,3532836126,-9.1811823,51.5261146,Cork,Drishane,Ireland,"Historic Houses and Castle,Castle"
Drogheda Museum Millmount,http://www.millmount.net,3.5342E+11,-6.350255038,53.7117854,Louth,Drogheda,Republic of Ireland,Museums and Attraction
Droichead Charraig an Log?in (Carrickalegaun Bridge) .,,,-9.6563065,53.288173,Galway,Lettermore,Ireland,Discovery Point
Dromana Gate,https://dromanahouse.com/history,3532496144,-7.863762522,52.1093223,Waterford,Cappoquin,Republic of Ireland,Historic Houses and Castle
Dromana House Gardens,https://dromanahouse.com,3532496144,-7.8651795,52.1075711,Waterford,Cappoquin,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Dromore Wood Nature Reserve & Visitor Centre,http://www.heritageireland.ie/en/shannon-region/dromorewood/,+353(0)91631804,-8.994417002,52.84020898,Clare,Ennis,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Drumcliffe Round Tower And High Cross,http://www.megalithicireland.com/High%20Cross%20Drumcliffe.htm,,-8.4959115,54.3262835,Sligo,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Drum Heritage Centre,http://www.drumheritage.ie,3.53852E+11,-7.955041592,53.42005126,Westmeath,Drum,Republic of Ireland,Museums and Attraction
Drumhome Monastic Site,http://www.donegaldiaspora.ie/place/drumholms-monastic-mystery,,-8.125322417,54.57758752,Donegal,Ballintra,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Drumkeerin Heritage Centre,,3.5372E+11,-8.147950078,54.17060467,Leitrim,,Republic of Ireland,Visitor Farm
Drumlane Abbey and Round Tower,https://www.thisiscavan.ie/fun/article/drumlane-abbey-round-tower,3.53494E+11,-7.4790881,54.0583026,Cavan,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Drum Monastic Settlement and St Brigid's Holy Well,http://www.drumheritage.ie/history,,-8.0300869,53.3980818,Roscommon,Drum,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Drumnatinney Green Coast Beach 2019,,,-8.096981173,55.16072879,Donegal,,Republic of Ireland,Beach
D?seart,http://www.diseart.ie,3.53669E+11,-10.270519,52.1418479,Kerry,Dingle,Ireland,"Learning,Museums and Attraction"
Dublin Castle,http://www.dublincastle.ie,+353(0)16458813,-6.267418644,53.34289959,Dublin,,Republic of Ireland,"Historic Houses and Castle,Castle"
Dublin City Archives,http://dublincity.ie/main-menu-services-recreation-culture-dublin-city-public-libraries-and-archive-heritage-and-histo-39,+353(0)16744999,-6.245201297,53.34313385,Dublin,,Republic of Ireland,Literary Ireland
Dublin City Gallery The Hugh Lane,http://www.hughlane.ie,+353(0)12225550,-6.264711263,53.354215,Dublin,,Republic of Ireland,"Cafe,Food and Drink,Craft,Shopping,Food Shops,Art Gallery,Learning,Museums and Attraction,Photography,Venue,Music"
Dublin City Hall,http://www.dublincityhall.ie,+353(0)12222204,-6.267149169,53.34392243,Dublin,,Republic of Ireland,"Historic Houses and Castle,Castle"
Dublin Cultural Institute,http://www.dublinci.com,+353(0)18728470,-6.259839,53.347557,Dublin,,Republic of Ireland,"Learning,Museums and Attraction"
Dublin Falconry,http://www.facebook.com/dublinfalconry/,+353(0)876341574,-6.199399863,53.57548709,Dublin,Balbriggan,Ireland,Zoos and Aquarium
Dublin Food School,https://dublinfoodschool.ie,+353(0)871210152,-6.220084301,53.45742597,Dublin,Swords,Republic of Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
Dublin Garden Group,http://www.dublingardens.com,+353(0)12832934,-6.189413,53.298931,Dublin,Blackrock,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Dublinia,https://www.facebook.com/dubliniaviking,+353(0)16794611,-6.272000286,53.34312274,Dublin,,Republic of Ireland,Museums and Attraction
Dublin International Foundation College,http://www.difc.ie,+353(0)14738120,-6.278743,53.331304,Dublin,South Circular Road,Republic of Ireland,"Learning,Museums and Attraction"
Dublin Writers Museum,http://www.writersmuseum.com,+353(0)18722077,-6.263985,53.354366,Dublin,,Republic of Ireland,Museums and Attraction
Dublin Zoo,http://www.facebook.com/DublinZoo/?fref=ts,35314748900,-6.304145,53.355024,Dublin,Phoenix Park,Republic of Ireland,Zoos and Aquarium
Duckett's Grove and Walled Gardens,https://carlowtourism.com/ducketts-grove-walled-gardens-and-pleasure-grounds/,3.53599E+11,-6.8123156,52.8572812,Carlow,,Ireland,"Historic Houses and Castle,Museums and Attraction,Gardening,Nature and Wildlife,Gardens,Garden,Ruins"
Duiske Abbey,https://villageofthemonks.com/duiskeabbey,,-6.9546547,52.5411102,Kilkenny,Graiguenamanagh,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Duke Street Gallery,http://www.dukestreetgallery.ie/store/,+353(0)16139005,-6.258892105,53.34177365,Dublin,Dublin City,Republic of Ireland,"Craft,Shopping,Food Shops,Art Gallery"
Duleek Abbey,http://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/duleek-abbey,3.5342E+11,-6.4221752,53.6547501,Meath,Duleek,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Dumhach Bheag (Dooghbeg),,,-9.7970796,53.893402,Mayo,,Ireland,Discovery Point
Dumhach Green Coast Beach 2019,http://www.cleancoastsireland.org,,-10.18311998,53.61164767,Galway,Inishbofin,Ireland,Beach
Dunamore Woods,http://www.coillteoutdoors.ie/,,-6.568903557,52.44283166,Wexford,Enniscorthy,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Dun a R? Forest Park,http://www.coillteoutdoors.ie,+353(0)494331942,-6.804391618,53.90672081,Cavan,Kingscourt,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Dunbrody Abbey and Visitor Centre,http://www.dunbrodyabbey.com,3.53863E+11,-6.955400439,52.2821012,Wexford,Campile,Republic of Ireland,Museums and Attraction
Dunbrody Country House Cookery School,https://www.dunbrodyhouse.com/dunbrody-cookery-school.html,35351389600,-6.9445827,52.2415664,Wexford,Arthurstown,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
Dunbrody Famine Ship Experience,http://www.dunbrody.com/visitor-info/irish-emigrant-experience,35351425239,-6.9478547,52.3938096,Wexford,New Ross,Ireland,Museums and Attraction
Duncannon Beach,http://www.visitwexford.ie/locations/duncannon-beach,+353(0)539141743,-6.931544891,52.21994442,Wexford,Duncannon,Republic of Ireland,Beach
Duncannon Fort Tour,http://www.duncannonfort.ie,35351389530,-6.9369773,52.2208892,Wexford,Duncannon,Ireland,Museums and Attraction
Dungarvan Castle,http://www.heritageireland.ie/en/south-east/dungarvancastle,3535848144,-7.616151105,52.08926486,Waterford,Dungarvan,Republic of Ireland,"Museums and Attraction,Castle,Historic Houses and Castle"
Dunguaire Castle,https://www.shannonheritage.com/attractions/dunguaire-castle,35361360788,-8.9261281,53.1422901,Galway,,Ireland,"Historic Houses and Castle,Castle"
Dunhill Castle,"http://www.megalithicireland.com/Dunhill%20Castle,%20Waterford.html",,-7.2633,52.1573794,Waterford,,Ireland,"Historic Houses and Castle,Castle"
Dunloe Castle,https://killarney.ie/listing/dunloe-castle,3.53647E+11,-9.627419,52.059671,Kerry,Beaufort,Republic of Ireland,"Historic Houses and Castle,Castle"
Dunmoe Castle,http://www.navanhistory.ie/index.php?page=dunmoe-castle-2,3.53875E+11,-6.6373308,53.6739901,Meath,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Dunmoran Strand Green Coast 2019,http://cleancoasts.org/,,-8.728224915,54.26386154,Sligo,,Republic of Ireland,Beach
Dunmore Cave,http://www.heritageireland.ie/en/south-east/dunmorecave/,+353(0)567767726,-7.246920942,52.73396787,Kilkenny,Ballyfoyle,Republic of Ireland,Natural Landscape
Dunmore Country School Garden,http://www.dunmorecountryschool.ie,3.53579E+11,-7.400964,52.858234,Laois,Swan,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Dunmore East Blue Flag Beach 2019,http://www.blueflagireland.org,+353(0)51875823,-6.997545776,52.15090985,Waterford,Dunmore,Republic of Ireland,"Food and Drink,Pubs and Bar,Beach,Swimming,Swimming Pools and Water Park,Venue"
Dunmore Gardens,http://dunmoregardens.ie,3.53838E+11,-7.4216295,54.9542728,Donegal,Dunmore,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Dun na R? Forest Park,http://www.coillte.ie/site/dun-a-ri-forest-park/,+353(0)494331942,-6.792601382,53.91922203,Cavan,Kingscourt,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Dunree Head,,,-7.5532803,55.196704,Donegal,Buncrana,Ireland,Discovery Point
Dunsandle Castle and Woods,http://visitgalway.ie/dunsandle-castle,35391503865,-8.6455248,53.245342,Galway,,Ireland,"Historic Houses and Castle,Castle"
Dunsland Garden Centre,http://dunsland-garden-centre.garden-centres.services.cork.tel/,3.53214E+11,-8.406940433,51.91851851,Cork,Glanmire,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Dursey Island,http://www.durseyisland.ie/,+353(0)2775099,-10.19159658,51.60063531,Cork,,Republic of Ireland,"Island,Offshore Island"
Dursey Island,,,-10.18001161,51.60327465,Cork,,Ireland,Discovery Point
Dursey Sound,,+353(0)2821489,-10.155077,51.610024,Cork,,Ireland,Embarkation Point
Dwyer McAllister Cottage,http://www.heritageireland.ie/en/midlands-eastcoast/dwyermcallistercottage,35340445325,-6.5648108,52.9619269,Wicklow,Donard,Ireland,"Historic Houses and Castle,Castle"
Dysert Castle,http://www.dysertcastle.com/castle.htm,3.53657E+11,-9.0663787,52.9113842,Clare,Corofin,Ireland,"Historic Houses and Castle,Castle"
Dysert O'Dea Castle & Clare Archaeology Centre,http://www.dysertcastle.com,3.53657E+11,-9.0663787,52.9113842,Clare,Corofin,Ireland,"Tracing Your Ancestors,Historic Houses and Castle,Castle"
Dysert Oenghusa Church And Round Tower,http://www.megalithicireland.com/Dysert%20Aenghusa%20Round%20Tower.html,,-8.7447551,52.5210234,Limerick,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Eagle Island (Oile?n san Tuaidh),,,-10.09516272,54.27935155,Mayo,,Ireland,"Island,Offshore Island"
Eagles Flying - Irish Raptor Research Centre,http://www.eaglesflying.com,3.53719E+11,-8.5683428,54.1033973,Sligo,,Ireland,"Bird Watching,Nature and Wildlife,Learning,Museums and Attraction"
Eamonn Ceannt Park,http://www.sdcc.ie,+353(0)14540799,-6.289724,53.325658,Dublin,Crumlin,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Easkey Pier,,,-8.957322847,54.29391877,Sligo,Easkey,Ireland,Discovery Point
East Beach Inchydoney Green Coast Awards 2019,http://cleancoasts.org/wp-content/uploads/2015/02/Green-Coast-2015.pdf,,-8.8689843,51.59665,Cork,Clonakilty,Ireland,"Beach,Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking"
East End Inisbofin Green Coast Beach 2019,http://www.cleancoastsireland.org,,-10.18663904,53.620354,Galway,Inishbofin,Ireland,Beach
Edel MacBride Knitwear Designer,http://www.edelmacbride.com,3.53749E+11,-7.658943,54.857946,Donegal,Stranorlar,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Eden Hill Language & Equestrian Centre,http://www.edenhillireland.com,3532221143,-8.7013971,52.1351262,Cork,Mallow,Ireland,"Horse Riding,Equestrian,Learning,Museums and Attraction"
Edmund Burke,http://www.visitdublin.com,+353(0)16057700,-6.261219,53.344479,Dublin,,Republic of Ireland,Public Sculpture
"Edmund Rice Heritage Centre, Callan.",http://edmundrice.net/edmund-rice/heritage-centres#?-westcourt-callan,3.53568E+11,-7.1167957,52.2567373,Waterford,,Ireland,"Historic Houses and Castle,Castle"
EF International Language Schools,http://www.ef-italia.it/pg/corsi-di-lingua/inglese/irlanda/,+353(0)16114220,-6.252871,53.334932,Dublin,Dublin City Centre,Republic of Ireland,"Learning,Museums and Attraction"
EFL Ireland,http://www.efl-ireland.com,35351347483,-7.1017873,52.255905,Waterford,,Ireland,"Learning,Museums and Attraction"
Eighty Two Merrion Square,,+353(0)16761173,-6.251328,53.339313,Dublin,Dublin City Centre,Republic of Ireland,"Historic Houses and Castle,Castle"
Elizabeth Fort,http://www.elizabethfort.ie,3.53215E+11,-8.4775872,51.8946739,Cork,,Ireland,"Historic Houses and Castle,Ruins"
Elly Bay Blue Flag Beach 2019,http://www.blueflagireland.org/,+353(0)14002202,-10.09206433,54.15979422,Mayo,,Republic of Ireland,Beach
Elphin Windmill,http://www.elphinwindmill.blogspot.ie,3.53834E+11,-8.196935564,53.85219161,Roscommon,Elphin,Ireland,"Historic Houses and Castle,Museums and Attraction"
Emerald Cultural Institute,http://www.eci.ie,+353(0)14973361,-6.259107,53.313638,Dublin,Rathgar,Republic of Ireland,"Learning,Museums and Attraction"
Emo Court Gardens,http://emocourt.ie,3.53579E+11,-7.1968533,53.107194,Laois,Emo,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Emo Court House,http://www.heritageireland.ie/en/midlands-eastcoast/emocourt/,+353(0)578626573,-7.196977765,53.1071359,Laois,Emo,Republic of Ireland,"Historic Houses and Castle,Castle"
English Language Centre - National University Of Ireland,http://www.nuigalway.ie/englishlanguage,35391495330,-9.060111,53.278255,Galway,,Republic of Ireland,"Learning,Museums and Attraction"
English Language Ireland,http://www.englishlanguage.ie,3.53599E+11,-6.914977,52.831794,Carlow,Carlow Town,Republic of Ireland,"Learning,Museums and Attraction"
Enniscoe House & Gardens,https://www.enniscoe.com/,3539631809,-9.3090064,54.0703677,Mayo,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Enniscorthy Castle,http://www.enniscorthycastle.ie,3.53539E+11,-6.5672235,52.5014239,Wexford,Enniscorthy,Ireland,"Historic Houses and Castle,Castle"
Enniscrone Beach,http://www.blueflagireland.org/,,-9.098762029,54.21228126,Sligo,Enniscrone,Ireland,Beach
Ennis Friary,https://www.heritageireland.ie/en/shannon-region/ennisfriary,3.53657E+11,-8.9814453,52.8461632,Clare,Lifford,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
EPIC The Irish Emigration Museum,http://www.epicchq.com,+353(0)19060861,-6.248111603,53.34829429,Dublin,,Ireland,Museums and Attraction
Erin School of English,http://facebook.com/erinschoolofenglish/,+353(0)18783684,-6.264662485,53.34402657,Dublin,Dublin City,Ireland,"Learning,Museums and Attraction"
Errislannan Manor Gardens,https://www.errislannan-manor-riding.com/gardens,3539521134,-10.0695331,53.4810413,Galway,Kill,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
ESB Ardnacrusha Power Station,http://esb.ie/ardnacrushatours,35317026327,-8.6141295,52.7055214,Clare,,Ireland,Museums and Attraction
Etain Hickey Collections,http://www.rossmorepottery.com/,3.53239E+11,-8.8874157,51.6230265,Cork,Clonakilty,Ireland,"Craft,Shopping,Food Shops,Art Gallery"
Everest Language School,http://everestlanguageschool.com/,+353(0)15594919,-6.259458858,53.34630174,Dublin,,Ireland,"Learning,Museums and Attraction"
Executive Language Training Ireland,http://www.elti.net,3.53239E+11,-8.687977107,51.71055553,Cork,Bandon,Republic of Ireland,"Learning,Museums and Attraction"
Experience Gaelic Games,https://experiencegaelicgames.com/,35312544292,-6.263118,53.374288,,Glasnevin,Ireland,"Activity Operator,Gaa,Museums and Attraction,Learning"
Fahan Beehive Huts,http://www.ancientireland.org/fahan,3.53879E+11,-10.421536,52.1016785,Kerry,Fahan,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Fairbrook House Gardens,http://www.fairbrook-house.com,+35351 384657,-7.2640721,52.2397987,Waterford,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Fairbrook House Gardens,http://www.fairbrook-house.com,35351384657,-7.2640721,52.2397987,Waterford,,Ireland,"Historic Houses and Castle,Castle"
Fairview Park,,+353(0)18336262,-6.23555,53.3629,Dublin,Fairview,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Fairy Bridges and Wishing Chair,http://fairybridgesandwishingchair.com,+353(0)719841350,-8.271330286,54.49041561,Donegal,Bundoran,Ireland,Natural Landscape
Fairy Fort Farm,http://www.fairyfortfarm.com,3.53863E+11,-7.9515445,52.7612627,Tipperary,,Ireland,Visitor Farm
Fairyhouse Food & Wine School,http://www.fairyhousecookeryschool.com,35316896476,-6.4716486,53.4722405,Meath,Killester,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
Falling Leaves from Fallen Trees,http://www.terryobrienwoodcarver.com,3.5342E+11,-6.2833424,53.7356242,Louth,Baltray,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Famine Memorial,,,-6.250194,53.347933,Dublin,,Republic of Ireland,Public Sculpture
Famine Warhouse 1848,http://www.heritageireland.ie/en/south-east/faminewarhouse1848,3.53879E+11,-7.5222099,52.6193986,Tipperary,Ballingarry,Ireland,Museums and Attraction
Fanad Lighthouse,http://www.facebook.com/fanadlighthouse,3.53838E+11,-7.631936031,55.27614105,Donegal,Letterkenny,Ireland,Museums and Attraction
Fancroft Mill and Gardens,http://www.fancroft.ie,35350531484,-7.8019673,52.98401,Offaly,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Fanore Beach,,,-9.2874759,53.117221,Clare,,Ireland,Discovery Point
Fanore Blue Flag Beach 2019,http://www.blueflagireland.org/,+353(0)656821616,-8.975776,52.849521,Clare,Ennis,Ireland,Beach
